,id,title,artist,count,year,duration,loudness,tempo,time_signiture,key
479,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,19,2020,132.83266,-7.813,93.924,4,1
480,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours",Dan + Shay & Justin Bieber,19,2020,167.69333,-4.644,89.991,4,10
481,4Hpib09wXgD84w4uwTPnYD,Tap In,Saweetie,19,2020,139.41324,-7.117,100.036,4,10
482,0nGXi46VcQQ56ZJR428MKS,Does To Me,Luke Combs Featuring Eric Church,19,2020,223.32,-4.897,113.065,4,0
483,3nS9a01VvXHQriLqJYwRqG,Dollaz On My Head,Gunna Featuring Young Thug,19,2020,197.76,-7.47,145.115,4,0
484,4jPy3l0RUwlUI9T5XHBW2m,Mood,24kGoldn Featuring iann dior,19,2020,140.53333,-3.671,91.007,4,7
485,7eJMfftS33KTjuF7lTsMCx,Death Bed,Powfu Featuring beabadoobee,19,2020,173.33333,-8.765,144.026,4,8
486,5WbfFTuIldjL9x7W6y5l7R,Kings & Queens,Ava Max,19,2020,202.65334,-9.13,142.143,4,10
487,6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,19,2020,193.9294,-4.494,82.006,4,7
488,696DnlkuDOXcMAnKlTgXXK,Roxanne,Arizona Zervas,19,2020,163.63628,-5.616,116.735,5,6
489,4Oun2ylbjFKMPTiaSbbCih,WAP,Cardi B Featuring Megan Thee Stallion,19,2020,187.54105,-7.509,133.073,4,1
490,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,19,2020,245.42561,-14.454,120.006,4,6
491,7k4t7uLgtOxPwTpFmtJNTY,Tusa,Karol G & Nicki Minaj,18,2020,200.96,-3.28,101.085,4,2
492,0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH,Russ & BIA,18,2020,160.72,-3.512,90.006,4,5
493,7yiSvALPjMrBLDDrbcDRNy,Girls In The Hood,Megan Thee Stallion,18,2020,154.38948,-3.835,179.974,4,6
494,7idmHTAQQPUFqdjXkoooXD,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,18,2020,209.73334,-4.068,111.015,4,7
495,6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,18,2020,159.71497,-3.909,126.77,4,11
496,7kDUspsoYfLkWnZR7qwHZl,My Ex's Best Friend,Machine Gun Kelly X blackbear,18,2020,139.46068,-5.134,124.939,4,5
497,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later,Drake Featuring Lil Durk,18,2020,261.49252,-8.871,133.976,4,0
498,1p0rEzrK7YtdRZVtiyV7RN,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,18,2020,195.42857,-6.142,140.042,4,1
499,4EivmOT13NMpNSfTKn9p4s,Like That,Doja Cat Featuring Gucci Mane,18,2020,163.17332,-6.027,106.044,4,4
500,3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger,Sam Smith & Normani,45,2019,171.02989,-7.513,102.998,4,8
501,7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,44,2019,149.54668,-7.359,99.952,4,11
502,0RiRZpuVRbi7oqRdSMwhQY,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,44,2019,157.56,-4.368,89.96,4,2
503,6TqXcAFInzjp0bODyvrWEq,Talk,Khalid,43,2019,197.57333,-8.575,135.984,4,0
504,2YpeDb67231RjR0MgVLzsG,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,42,2019,157.06667,-5.56,136.041,4,6
505,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,41,2019,201.66068,-7.05,136.07,4,6
506,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,38,2019,181.02667,-5.065,137.958,4,1
507,2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Billie Eilish,38,2019,194.08784,-10.965,135.128,4,7
508,2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,35,2019,163.32,-6.482,75.445,4,2
509,7DnAm9FOTWE3cUvso43HhI,Sweet But Psycho,Ava Max,34,2019,187.43633,-4.719,133.002,4,1
510,7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello & Bastille,34,2019,214.28957,-2.749,100.011,4,5
511,2OpBganfGk2GVdSlRdxzaX,Better,Khalid,34,2019,229.32,-10.315,98.035,4,0
512,2IRZnDFmlqMuOrYOLnZZyc,Going Bad,Meek Mill Featuring Drake,34,2019,180.52203,-6.365,86.003,4,4
513,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga & Bradley Cooper,33,2019,215.73334,-6.362,95.82,4,7
514,6ocbgoVGwYJhOv1GgI9NsF,7 Rings,Ariana Grande,33,2019,178.62666,-10.732,139.848,4,1
515,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,33,2019,173.32516,-3.046,158.087,4,4
516,2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,Travis Scott,32,2019,312.8204,-3.714,155.008,4,8
517,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,32,2019,182.16054,-5.679,109.891,4,1
518,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,32,2019,190.94667,-2.729,82.014,4,5
519,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care,Ed Sheeran & Justin Bieber,30,2019,219.94667,-5.041,101.956,4,6
520,7FGq80cy8juXBCD2nrqdWU,Eastside,"benny blanco, Halsey & Khalid",29,2019,170.76971,-7.665,89.949,4,6
521,2ez6qvOTHKeI3ss80NGqnI,Trampoline,SHAED,29,2019,184.28,-5.782,126.803,4,7
522,3Ol2xnObFdKV9pmRD2t9x8,Look Back At It,A Boogie Wit da Hoodie,29,2019,179.44948,-5.075,96.057,4,3
523,2WsuSYJNXGKXVYkHPnq2yp,Ran$om,Lil Tecca,29,2019,171.25333,-6.424,179.987,4,2
524,6XHVuErjQ4XNm6nDPVCxVX,No Guidance,Chris Brown Featuring Drake,28,2019,260.64,-6.756,92.928,4,1
525,2JvzF1RMd7lE3KmFlsyZD8,Middle Child,J. Cole,28,2019,213.59357,-11.713,123.984,4,8
526,57TEkZN3f84tFJFHFrD4pO,Whiskey Glasses,Morgan Wallen,27,2019,234.34666,-4.581,149.951,4,6
527,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,27,2019,183.0,-5.883,94.01,4,0
528,6uFn47ACjqYkc0jADwEdj1,Pop Out,Polo G Featuring Lil Tjay,27,2019,166.56,-7.119,168.112,4,1
529,4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,Florida Georgia Line,26,2019,202.92,-4.791,119.964,4,4
530,7rvyVWja33WG9R97oeJAjx,Envy Me,Calboy,26,2019,120.13333,-7.664,149.042,4,1
531,1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,26,2019,114.89333,-6.146,153.848,4,5
532,6v3KW9xbzN5yKLt9YKDYA2,Senorita,Shawn Mendes & Camila Cabello,26,2019,190.79959,-6.049,116.963,4,9
533,5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee Featuring Snow,25,2019,193.22667,-2.652,93.989,4,8
534,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,25,2019,193.2,-7.431,103.313,4,11
535,3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,25,2019,213.38667,-5.968,135.929,4,1
536,3j84U36KvLeXNDPv4t5pI8,Pure Water,Mustard & Migos,25,2019,192.47089,-5.545,202.018,4,0
537,0PQoUlzP7ILdcrzpajHXc0,Worth It,YK Osiris,25,2019,189.25333,-4.054,124.004,5,5
538,70eFcWOvlMObDhURTqT4Fv,Beautiful People,Ed Sheeran Featuring Khalid,24,2019,197.86667,-8.114,92.979,4,5
539,1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,23,2019,205.10667,-5.106,139.984,4,10
540,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave,Drake Featuring Rick Ross,23,2019,205.42667,-4.045,100.541,4,10
541,7gZXCjAy6nxKCQWLEeX4LZ,One Thing Right,Marshmello & Kane Brown,23,2019,181.8238,-2.253,88.042,4,4
542,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,23,2019,191.46667,-4.197,123.943,4,2
543,2t8yVaLvJ0RenpXUIAC52d,A Lot,21 Savage,23,2019,288.62418,-7.643,145.972,4,1
544,43zdsphuZLzwA9k4DJhU0I,When The Party's Over,Billie Eilish,23,2019,196.07706,-14.084,82.642,4,4
545,6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You,Maroon 5 Featuring Cardi B,22,2019,235.54523,-6.824,124.939,4,0
546,22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! At The Disco,22,2019,169.66667,-3.337,107.936,4,5
547,5nzhL67GpF9szXWg5y509A,Close Friends,Lil Baby,22,2019,203.88104,-4.669,158.969,4,10
548,2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,Luke Bryan,22,2019,200.06667,-3.749,131.901,4,2
549,3QzAOrNlsabgbMwlZt7TAY,Ballin',Mustard Featuring Roddy Ricch,22,2019,180.43465,-6.678,97.008,4,7
550,5qrSlOut2rNAWv3ubArkNy,Be Alright,Dean Lewis,21,2019,196.49333,-7.595,126.421,4,11
551,7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,Luke Combs,21,2019,186.73334,-4.483,77.001,4,1
552,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard,Lil Baby & Gunna,21,2019,145.54254,-6.903,112.509,4,1
553,0pGXe7umwkcCm01Ipoxp0U,GIRL,Maren Morris,21,2019,250.65334,-3.95,143.603,4,6
554,51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K & bbno$,21,2019,160.62666,-7.899,129.972,4,2
555,3e9HZxeyfWwjeyPAMmWSSQ,"Thank U, Next",Ariana Grande,21,2019,207.32,-5.634,106.976,4,1
556,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes,Post Malone Featuring Young Thug,21,2019,174.85333,-3.875,150.097,4,5
557,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,21,2019,171.36,-5.617,85.026,4,2
558,3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,21,2019,158.33206,-4.713,97.075,4,8
559,71wFwRo8xGc4lrcyKwsvba,Callaita,Bad Bunny & Tainy,20,2019,250.53397,-4.773,176.086,4,2
560,4SSnFejRGlZikf02HLewEF,Bury A Friend,Billie Eilish,20,2019,193.14331,-14.505,120.046,4,8
561,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,20,2019,202.20494,-4.931,165.944,4,1
562,5iwz1NiezX7WWjnCgY5TH4,Calma,Pedro Capo X Farruko,20,2019,238.2,-4.218,126.899,4,11
563,6MxMqCgqmekcr0VwSU7AVH,Time,NF,20,2019,240.42857,-4.058,98.049,4,0
564,15og0pCEcTFWEXOFKdcJlU,Hate Me,Ellie Goulding & Juice WRLD,20,2019,188.06667,-4.891,75.018,4,8
565,2rMAtCaTj16NptyVfEIeAC,Cash Shit,Megan Thee Stallion Featuring DaBaby,20,2019,192.53986,-4.904,130.028,4,1
566,2GjMaJ7DacMIkgoe8oMXGg,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,20,2019,182.62666,-5.042,144.081,4,1
567,59ywHNwwchG4nZJMLyxSzd,Clout,Offset Featuring Cardi B,20,2019,205.80345,-7.384,140.022,4,1
568,38nVuIj9mi5a8oopOJhSJk,Here Tonight,Brett Young,20,2019,216.53333,-5.271,95.998,4,11
569,40ufL61vEaDaaOitYhnlQ7,Tip Of My Tongue,Kenny Chesney,20,2019,199.41333,-5.003,95.0,4,5
570,1rBjexQsgqXpsS2BrCxaDX,Thotiana,Blueface,20,2019,129.26404,-12.89,104.025,4,10
571,19kUPdKTp85q9RZNwaXM15,Good As You,Kane Brown,20,2019,192.05333,-6.05,153.653,4,8
572,6PRh0ilIMEP1xlUHqalnkD,Put A Date On It,Yo Gotti Featuring Lil Baby,20,2019,195.25714,-5.696,129.93,4,4
573,6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,P!nk,20,2019,177.39098,-6.119,88.038,3,1
574,4j6GMcVcqZf1r0GDqMtYp6,Prayed For You,Matt Stell,20,2019,210.37334,-5.86,140.032,4,9
575,14SaZBTjxlorHJQxXh01Hu,Girls Need Love,Summer Walker X Drake,20,2019,222.37433,-9.481,97.022,4,6
576,4w95iGC6NrxZJ5o3D7bWyV,Eyes On You,Chase Rice,20,2019,182.49333,-6.982,88.783,4,9
577,0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B & Bruno Mars,20,2019,200.88953,-6.711,133.992,4,1
578,1wJRveJZLSb1rjhnUHQiv6,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,20,2019,189.48659,-5.239,93.023,4,9
579,7ugxJ96F2CeSibY09eBpmv,I Don't Know About You,Chris Lane,20,2019,207.93333,-5.74,144.008,4,1
580,4bTZeO72FwMa6wKOiqoynL,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",20,2019,287.77332,-2.331,175.988,4,0
581,4kV4N9D1iKVxx1KLvtTpjS,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,2019,190.44,-5.29,170.0,4,5
582,01tA4XmJ4fGQNwti6b2hPm,The Git Up,Blanco Brown,20,2019,200.59396,-8.635,97.984,4,9
583,3Mnr3yyQk1aUPYgbpOQE31,Make It Sweet,Old Dominion,20,2019,187.0,-4.453,180.175,4,7
584,5OFlp1fOrfiSXOjw4wuSgy,Shotta Flow,NLE Choppa,20,2019,176.63193,-4.776,120.077,4,2
585,2Rk4JlNc2TPmZe2af99d45,ME!,Taylor Swift Featuring Brendon Urie,20,2019,193.0,-4.105,182.162,4,0
586,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,20,2019,205.44,-6.581,171.838,4,9
587,08tq1XcHwVt5PHXUo87i0D,All To Myself,Dan + Shay,20,2019,169.92,-4.616,94.975,4,1
588,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,20,2019,274.69333,-6.89,147.873,4,5
589,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,Kelsea Ballerini,20,2019,192.84,-7.146,96.028,4,2
590,5MPPttjfGap2C6j6eKcO6J,Baby,Lil Baby & DaBaby,20,2019,142.41737,-7.259,108.003,4,10
591,5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,20,2019,80.92735,-1.746,115.056,4,8
592,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,20,2019,268.4343,-7.985,115.007,4,0
593,5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,20,2019,126.44626,-6.294,105.038,4,2
594,2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,Thomas Rhett,20,2019,168.96,-3.967,112.999,4,2
595,3s4mrPrEFFPF0LmAfutW0n,The London,"Young Thug, J. Cole & Travis Scott",20,2019,200.18668,-8.981,97.991,4,4
596,56eGOeSsqdg3FLxdo83TwV,Rumor,Lee Brice,20,2019,198.44,-6.857,140.975,4,9
597,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds Of Summer,19,2019,203.41788,-5.114,120.276,4,7
598,1kK6DwzyXJSp58u5HYWwuD,Go Loko,"YG, Tyga & Jon Z",19,2019,299.22668,-5.177,101.008,4,2
599,7f1zjZG77S891Uv4O68yfk,Baby Sitter,DaBaby Featuring Offset,19,2019,157.69333,-5.803,92.506,4,1
600,45Egmo7icyopuzJN0oMEdk,Love Lies,Khalid & Normani,44,2018,201.70735,-5.626,143.955,4,6
601,4e4fqjx0Izh4svvTef1z7e,Meant To Be,Bebe Rexha & Florida Georgia Line,43,2018,164.20508,-6.61,153.995,4,10
602,4MagTPnkPiDuIa4P8GtW1b,I Like Me Better,Lauv,41,2018,197.43665,-7.621,91.972,4,9
603,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,40,2018,263.4,-6.312,95.05,3,8
604,09IStsImFySgyp0pIQdqAc,The Middle,"Zedd, Maren Morris & Grey",40,2018,184.73206,-3.061,107.01,4,7
605,3swc6WTsr7rl9DqQKQA55C,Psycho,Post Malone Featuring Ty Dolla $ign,39,2018,221.44,-8.094,140.06,4,8
606,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,38,2018,196.74667,-5.731,86.016,4,11
607,3ee8Jmje8o58CHK66QrVC2,Sad!,XXXTENTACION,38,2018,166.60553,-4.88,75.023,4,8
608,58q2HKrzhC3ozto2nDdN4z,I Like It,"Cardi B, Bad Bunny & J Balvin",37,2018,253.39029,-3.998,136.048,4,5
609,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,36,2018,198.97333,-9.211,77.169,4,7
610,4eWQlBRaTjPPUlzacqEeoQ,Never Be The Same,Camila Cabello,35,2018,226.97333,-4.333,129.923,4,0
611,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,35,2018,232.25333,-10.178,95.045,4,9
612,0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,35,2018,256.06372,-5.107,81.965,4,10
613,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,34,2018,131.06432,-3.874,142.929,4,4
614,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,34,2018,231.26666,-5.804,145.07,4,10
615,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,32,2018,239.83578,-7.23,83.903,4,6
616,08bNPGLD8AhKpnnERrAc6G,Friends,Marshmello & Anne-Marie,31,2018,202.62073,-2.384,95.079,4,9
617,6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You,Maroon 5 Featuring Cardi B,30,2018,235.54523,-6.824,124.939,4,0
618,2toVe5hfuIi97ytDPDbQFt,Taste,Tyga Featuring Offset,29,2018,229.21007,-6.385,98.001,4,0
619,2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds Of Summer,29,2018,203.41788,-5.114,120.276,4,7
620,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby & Drake,29,2018,142.27312,-9.309,119.957,4,5
621,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,27,2018,209.32,-6.021,116.073,4,9
622,1rfofaqEpACxVEHIZBJe6W,Havana,Camila Cabello Featuring Young Thug,27,2018,217.30667,-4.333,104.988,4,2
623,0e7ipj03S05BNilyu5bRzt,Rockstar,Post Malone Featuring 21 Savage,27,2018,218.14667,-6.136,159.798,4,5
624,2qT1uLXPVPzGgFOx4jtEuo,No Tears Left To Cry,Ariana Grande,27,2018,205.92,-5.507,121.993,4,9
625,1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,26,2018,179.50667,-6.544,80.006,4,9
626,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,26,2018,201.24,-5.021,134.948,4,10
627,4hQ6UGyWQIGJmHSo0J88JW,Back To You,Selena Gomez,26,2018,207.90472,-4.866,102.056,4,6
628,4LmAnpjlhWTahvRkYR8xJa,X,"ScHoolboy Q, 2 Chainz & Saudi",26,2018,267.42667,-8.406,131.018,4,2
629,3Vo4wInECJQuz9BIBMOu8i,Finesse,Bruno Mars & Cardi B,25,2018,217.28893,-4.877,105.115,4,5
630,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,25,2018,210.74667,-6.474,93.372,4,8
631,6HJ34Zyw6bg8yGm28AxLXf,Look Alive,BlocBoy JB Featuring Drake,25,2018,181.4145,-7.501,139.977,4,10
632,0ZNrc4kNeQYD9koZ3KvCsy,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",24,2018,237.24,-7.709,203.888,4,1
633,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,23,2018,211.36,-7.321,140.016,4,5
634,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip,Offset & Metro Boomin,23,2018,172.8,-8.28,100.007,4,9
635,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,23,2018,274.69333,-6.89,147.873,4,5
636,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,23,2018,217.94667,-5.975,97.028,4,7
637,6AvfZXpbb6r35DfF7gHPRq,Wait,Maroon 5,23,2018,190.64285,-5.016,126.035,4,8
638,7FGq80cy8juXBCD2nrqdWU,Eastside,"benny blanco, Halsey & Khalid",23,2018,170.76971,-7.665,89.949,4,6
639,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,22,2018,217.92535,-5.833,91.03,4,1
640,2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,22,2018,189.46667,-6.112,99.994,4,2
641,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,22,2018,238.61429,-8.074,154.983,4,7
642,6XcfKZvJio9Z0fQy11GnNX,Broken,lovelytheband,22,2018,204.87805,-5.808,122.996,4,7
643,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos Featuring Drake,22,2018,276.14743,-5.145,145.914,4,2
644,5OCJzvD7sykQEKHH7qAC3C,God Is A Woman,Ariana Grande,22,2018,197.54668,-5.934,145.031,4,1
645,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars,Kendrick Lamar & SZA,21,2018,232.18668,-4.946,96.782,4,8
646,6KuqAtoeVzxAYOaMveLNpH,Dura,Daddy Yankee,21,2018,200.48,-3.416,95.001,4,1
647,7ef4DlsgrMEH11cDZd32M6,One Kiss,Calvin Harris & Dua Lipa,21,2018,214.84676,-3.24,123.994,4,9
648,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,21,2018,190.28825,-5.402,181.982,4,2
649,6n6OQfBpCgzF9oEg8zhBN7,Get Along,Kenny Chesney,21,2018,199.62535,-6.109,92.456,4,7
650,3V8UKqhEK5zBkBb6d6ub8i,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",21,2018,417.92,-3.445,96.507,4,11
651,7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,21,2018,178.98666,-4.968,91.967,4,4
652,7AFASza1mXqntmGtbxXprO,Changes,XXXTENTACION,20,2018,121.88689,-10.068,64.934,4,11
653,43VXG87ajppI8mO1Mxo8vu,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,20,2018,179.40475,-9.34,125.967,4,1
654,2VIPU72L6tIR4w8J8ap6Kp,Mercy,Brett Young,20,2018,217.12,-7.906,71.957,4,4
655,51rXHuKN8Loc4sUlKPODgH,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",20,2018,229.67017,-5.008,137.133,4,1
656,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,20,2018,175.2298,-6.531,95.006,4,11
657,5DfWF0jqMgZDCiu9zJENTA,Ring,Cardi B Featuring Kehlani,20,2018,177.13977,-7.881,106.029,4,1
658,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,20,2018,135.0904,-5.723,128.009,4,9
659,6dbSBQXCctYSVryynHXaZ4,Freaky Friday,Lil Dicky Featuring Chris Brown,20,2018,216.63156,-5.042,133.123,4,8
660,07FkzikE6FuHIa8Ma7zJGc,Lie,NF,20,2018,209.21333,-6.419,95.008,4,5
661,4lFfMRH0YH4pW5gczTDbNC,Medicine,Queen Naija,20,2018,219.13583,-8.437,116.06,4,8
662,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,20,2018,213.9932,-5.628,79.884,4,11
663,2RfYofkWwN77WJjR1rpena,Up Down,Morgan Wallen Featuring Florida Georgia Line,20,2018,197.25333,-3.041,129.929,4,6
664,3ZhTT6yjZwpPph5MIJ53XY,Red Roses,Lil Skies Featuring Landon Cube,20,2018,262.5444,-7.335,140.002,4,0
665,0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi,Cardi B Featuring 21 Savage,20,2018,224.2848,-7.955,138.015,4,1
666,04ZTP5KsCypmtCmQg5tH9R,I'm A Mess,Bebe Rexha,20,2018,195.519,-6.257,97.005,4,11
667,6huNf4dutXRjJyGn7f5BPS,Pray For Me,The Weeknd & Kendrick Lamar,20,2018,211.42073,-4.977,100.626,4,2
668,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,20,2018,190.94667,-2.729,82.014,4,5
669,6fhnenGUf7siyZK3twLRuc,That's On Me,Yella Beezy,20,2018,219.55202,-9.185,131.92,4,4
670,4L9Ds4mpD3SuYoWwFUlv16,Simple,Florida Georgia Line,20,2018,185.2,-3.717,199.811,4,3
671,2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,Travis Scott,20,2018,312.8204,-3.714,155.008,4,8
672,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,Luke Combs,20,2018,221.8,-6.16,144.075,4,6
673,4BdGO1CaObRD4La9l5Zanz,Sit Next To Me,Foster The People,20,2018,243.14667,-4.976,97.021,4,6
674,2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,Jason Aldean,20,2018,193.22667,-5.299,131.877,3,7
675,4VUwkH455At9kENOfzTqmF,Beautiful,Bazzi Featuring Camila Cabello,20,2018,180.0,-4.722,100.027,4,2
676,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,20,2018,165.81973,-7.226,161.989,4,0
677,2Yl4OmDby9iitgNWZPwxkd,Be Careful,Cardi B,20,2018,210.78735,-8.23,152.279,4,6
678,5EId1m4DNwTf3at31w8bPJ,El Farsante,Ozuna & Romeo Santos,20,2018,233.82668,-4.249,120.007,4,6
679,3sA7HKGzcKTVscdiTCrWpX,Outside Today,YoungBoy Never Broke Again,19,2018,129.1054,-5.334,134.068,4,11
680,1RMJOxR6GRPsBHL8qeC2ux,Best Part,Daniel Caesar Featuring H.E.R.,19,2018,209.83116,-10.209,75.24,4,7
681,33471tzU1VghDg9zNgGRpz,Hotel Key,Old Dominion,19,2018,166.57333,-5.087,102.018,4,11
682,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,19,2018,215.75983,-2.867,128.005,4,3
683,698eQRku24PIYPQPHItKlA,She Got The Best Of Me ,Luke Combs,19,2018,183.16,-3.793,150.99,4,11
684,2EgB4n6XyBsuNUbuarr4eG,New Freezer,Rich The Kid Featuring Kendrick Lamar,19,2018,191.93791,-9.101,140.07,4,0
685,1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,19,2018,211.7678,-3.77,176.024,4,2
686,4ERE39Qs60GxA6gUuGhQz6,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,19,2018,202.06667,-4.817,90.007,4,8
687,4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,Jordan Davis,19,2018,182.6668,-3.594,199.943,4,7
688,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,18,2018,228.37334,-4.954,134.165,3,1
689,6Hgh47WXVKtXN5zGOu0hjI,OTW,"Khalid, Ty Dolla $ign & 6LACK",18,2018,263.0137,-6.183,72.989,4,2
690,5slddJ629YcePvqD6Uyk8r,I Lived It,Blake Shelton,18,2018,219.6,-8.106,80.981,4,10
691,5d8Wq39QLT6OQWsY9paz5n,Zombie,Bad Wolves,18,2018,254.80522,-3.244,77.079,4,2
692,3lb5fWSG2p7x8ik8HN9oFR,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,18,2018,233.74953,-7.528,86.043,4,0
693,7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello & Bastille,18,2018,214.28957,-2.749,100.011,4,5
